report_date;line_item;spend_dkk;impressions;clicks;viewable_rate;attributed_revenue;currency
23/11/2023;HAVEHJ_Prog_Display_BlackFriday_202311;20132.75;300493;1290;0.668;12876.67;DKK
08/06/2023;HH_Prog_Display_Havesaeson_202306;7694.32;145319;466;0.899;9624.39;DKK
06/09/2022;Havehjornet_Prog_Video_Alm_202209;60966.88;731458;3237;0.774;106166.63;DKK
04/02/2023;HH_Prog_Display_Alm_202302;15502.80;201165;1012;0.62;14671.84;DKK
22/02/2023;hh_dk_Prog_Display_Alm_202302;13147.79;302848;673;0.65;16173.49;DKK
24/04/2024;HH_Prog_Display_Havesaeson_202404;7803.18;115779;537;0.616;9577.75;DKK
12/12/2023;HH_Prog_Video_Jul_202312;4322.84;497087;1754;0.862;7834.06;EUR
05/07/2025;hh_dk_Prog_Display_Alm_202507;16229.37;213540;1138;0.679;15600.04;DKK
29/09/2025;hh_dk_Prog_Display_Alm_202509;9406.66;110342;798;0.613;11051.96;DKK
06/04/2023;Havehjornet_Prog_Video_Havesaeson_202304;17273.56;198388;1026;0.694;38445.90;DKK
25/08/2022;Havehjornet_Prog_Video_Alm_202208;17241.63;324982;1059;0.817;33869.57;DKK
27/12/2023;HH_Prog_Display_Jul_202312;21576.36;384666;2630;0.675;28823.63;DKK
10/04/2022;HAVEHJ_Prog_Display_Havesaeson_202204;8046.65;149685;594;0.664;7187.18;DKK
21/09/2025;Havehjornet_Prog_Display_Alm_202509;12288.33;177907;680;0.781;12985.46;DKK
01/12/2024;Havehjornet_Prog_Display_Jul_202412;7492.97;97211;432;0.554;6005.49;DKK
08/10/2024;HAVEHJ_Prog_Video_Alm_202410;4044.35;463236;1836;0.666;6984.57;EUR
20/01/2023;Havehjornet_Prog_Video_Alm_202301;24801.60;281321;1644;0.573;36820.67;DKK
26/04/2025;hh_dk_Prog_Display_Havesaeson_202504;2421.28;534439;1312;0.562;2334.16;EUR
12/05/2022;HH_Prog_Video_Havesaeson_202205;12005.79;195662;870;0.736;24843.33;DKK
25/08/2024;hh_dk_Prog_Video_Alm_202408;21490.91;687105;2121;0.629;30994.20;DKK
13/06/2025;hh_dk_Prog_Video_Havesaeson_202506;21239.05;292597;1312;0.657;35552.84;DKK
12/07/2024;hh_dk_Prog_Display_Alm_202407;1537.23;307418;1119;0.631;1573.97;EUR
14/12/2025;hh_dk_Prog_Video_Jul_202512;27301.98;648356;1876;0.653;69304.00;DKK
28/07/2023;HAVEHJ_Prog_Display_Alm_202307;12524.61;324834;732;0.825;16526.36;DKK
15/07/2022;hh_dk_Prog_Display_Alm_202207;27232.48;716447;2475;0.79;28404.89;DKK
01/11/2022;HAVEHJ_Prog_Display_BlackFriday_202211;1384.90;137663;626;0.887;1879.09;EUR
22/11/2024;hh_dk_Prog_Video_BlackFriday_202411;28241.00;541501;1520;0.583;45396.45;DKK
06/09/2024;HAVEHJ_Prog_Display_Alm_202409;18302.54;237812;1985;0.807;21888.17;DKK
17/12/2023;HAVEHJ_Prog_Video_Jul_202312_kopi;26499.47;316358;2733;0.781;42213.31;DKK
04/04/2023;hh_dk_Prog_Display_Havesaeson_202304;9562.36;150990;1135;0.58;7697.22;DKK
28/09/2025;Havehjornet_Prog_Display_Alm_202509;9728.99;120936;856;0.736;10041.02;DKK
13/10/2025;HH_Prog_Video_Alm_202510;36669.11;919914;3956;0.626;60763.88;DKK
04/11/2023;HH_Prog_Display_BlackFriday_202311;18399.30;442495;1350;0.612;27815.19;DKK
21/12/2022;HH_Prog_Display_Jul_202212;19214.78;457826;1670;0.847;21997.41;DKK
22/01/2022;Havehjornet_Prog_Display_Alm_202201;2168.78;231321;1595;0.614;2610.94;EUR
09/03/2024;HH_Prog_Video_Alm_202403;14501.13;365387;1182;0.676;22605.54;DKK
25/07/2025;Havehjornet_Prog_Display_Alm_202507;651.10;66424;392;0.84;821.50;EUR
30/05/2024;HH_Prog_Display_Havesaeson_202405;13973.42;276383;1090;0.81;16356.73;DKK
05/02/2023;hh_dk_Prog_Video_Alm_202302;28848.18;738779;2465;0.856;47140.06;DKK
29/08/2025;HAVEHJ_Prog_Video_Alm_202508;3603.24;585949;1932;0.796;6543.10;EUR
14/11/2024;HAVEHJ_Prog_Video_BlackFriday_202411;44117.36;957140;3563;0.88;140479.10;DKK
13/05/2022;hh_dk_Prog_Display_Havesaeson_202205;12284.59;362673;671;0.566;9613.46;DKK
01/06/2024;HAVEHJ_Prog_Video_Havesaeson_202406;3624.37;512868;1360;0.583;9432.25;EUR
26/04/2024;Havehjornet_Prog_Video_Havesaeson_202404;67718.07;777308;7854;0.691;167434.03;DKK
29/11/2022;hh_dk_Prog_Display_BlackFriday_202211;18405.67;211518;1103;0.831;28700.92;DKK
02/09/2024;HAVEHJ_Prog_Display_Alm_202409;20088.73;363543;1163;0.575;25872.07;DKK
23/03/2025;HAVEHJ_Prog_Video_Alm_202503;11085.05;135005;1059;0.711;25780.03;DKK
17/12/2022;HAVEHJ_Prog_Display_Jul_202212;1268.56;143151;543;0.58;1796.33;EUR
01/11/2023;Havehjornet_Prog_Display_BlackFriday_202311;21568.35;368476;2537;0.749;21299.42;DKK
21/04/2023;hh_dk_Prog_Display_Havesaeson_202304;21595.14;241047;2111;0.797;33609.83;DKK
07/03/2022;HH_Prog_Video_Alm_202203;11455.24;201963;893;0.56;24071.12;DKK
24/08/2025;HAVEHJ_Prog_Display_Alm_202508;18449.64;614922;1030;0.667;23331.60;DKK
06/02/2023;hh_dk_Prog_Display_Alm_202302;14346.64;196518;1522;0.641;19835.00;DKK
11/04/2022;HAVEHJ_Prog_Video_Havesaeson_202204;32419.56;711623;2665;0.875;53818.76;DKK
18/10/2024;HH_Prog_Video_Alm_202410;12559.61;383078;1215;0.731;23588.78;DKK
17/07/2025;hh_dk_Prog_Video_Alm_202507;10164.25;167450;918;0.704;23277.80;DKK
15/02/2023;hh_dk_Prog_Video_Alm_202302;13313.91;175787;707;0.878;14909.42;DKK
18/06/2025;hh_dk_Prog_Display_Havesaeson_202506;6645.60;123301;469;0.674;6683.84;DKK
17/10/2023;Havehjornet_Prog_Video_Alm_202310;13188.99;153806;1343;0.689;25127.36;DKK
12/10/2025;Havehjornet_Prog_Display_Alm_202510;15550.79;256193;1430;0.713;19548.12;DKK
30/06/2024;hh_dk_Prog_Display_Havesaeson_202406;1898.27;186708;1284;0.849;1792.72;EUR
17/11/2024;Havehjornet_Prog_Display_BlackFriday_202411;25361.45;686027;1341;0.718;37465.08;DKK
13/01/2022;HAVEHJ_Prog_Video_Alm_202201;11192.58;362800;954;0.812;19618.92;DKK
09/11/2023;HAVEHJ_Prog_Video_BlackFriday_202311;24627.31;318694;2609;0.681;46272.90;DKK
26/07/2023;HAVEHJ_Prog_Display_Alm_202307;16213.15;219512;1071;0.687;21309.45;DKK
14/07/2025;HAVEHJ_Prog_Video_Alm_202507;665.57;65654;413;0.649;1456.51;EUR
15/06/2022;Havehjornet_Prog_Video_Havesaeson_202206_kopi;2254.06;279176;1131;0.888;3623.17;EUR
28/05/2023;HAVEHJ_Prog_Display_Havesaeson_202305;16132.54;264139;1086;0.645;17352.30;DKK
18/03/2022;HAVEHJ_Prog_Video_Alm_202203;5832.26;108568;600;0.857;12244.70;DKK
14/05/2025;hh_dk_Prog_Display_Havesaeson_202505;6141.32;97643;433;0.836;7135.71;DKK
14/07/2023;hh_dk_Prog_Display_Alm_202307_kopi;22776.58;360483;2053;0.66;24965.96;DKK
20/12/2023;Havehjornet_Prog_Video_Jul_202312;38648.81;898952;2064;0.707;80357.57;DKK
30/04/2025;hh_dk_Prog_Display_Havesaeson_202504;27738.50;561570;1430;0.845;37763.30;DKK
16/12/2024;HH_Prog_Display_Jul_202412;4715.09;54445;415;0.896;5263.83;DKK
15/10/2025;HAVEHJ_Prog_Display_Alm_202510_kopi;1880.35;36470;165;0.701;2652.59;DKK
17/05/2023;hh_dk_Prog_Display_Havesaeson_202305;13376.89;368834;1306;0.86;19409.07;DKK
14/05/2023;HAVEHJ_Prog_Display_Havesaeson_202305;19462.75;234802;1399;0.595;20565.80;DKK
11/01/2023;hh_dk_Prog_Video_Alm_202301;20864.61;573005;1455;0.609;38198.43;DKK
04/11/2025;HH_Prog_Video_BlackFriday_202511;51057.81;1430004;4207;0.695;122570.10;DKK
07/08/2025;Havehjornet_Prog_Video_Alm_202508;21949.07;331232;1288;0.765;29663.46;DKK
28/03/2022;HAVEHJ_Prog_Display_Alm_202203_kopi;12941.70;252762;1498;0.603;13776.92;DKK
02/09/2022;Havehjornet_Prog_Display_Alm_202209;1267.16;182633;993;0.813;1182.57;EUR
11/04/2025;hh_dk_Prog_Display_Havesaeson_202504;12095.79;279777;1228;0.73;15904.40;DKK
05/02/2022;HH_Prog_Video_Alm_202202;12749.18;230610;1114;0.556;23361.27;DKK
06/01/2022;hh_dk_Prog_Video_Alm_202201;10080.06;204489;627;0.875;23493.18;DKK
08/02/2023;HAVEHJ_Prog_Display_Alm_202302;2759.46;630669;1357;0.891;2614.85;EUR
29/01/2023;HAVEHJ_Prog_Video_Alm_202301;20003.34;314949;1161;0.817;38877.53;DKK
08/10/2022;HH_Prog_Video_Alm_202210;15896.70;441671;1029;0.641;31585.42;DKK
27/10/2022;hh_dk_Prog_Display_Alm_202210;9312.77;103820;474;0.81;10026.83;DKK
18/05/2024;hh_dk_Prog_Video_Havesaeson_202405;40962.71;759069;3069;0.719;61124.35;DKK
07/11/2023;Havehjornet_Prog_Display_BlackFriday_202311;2189.09;229486;1398;0.754;3278.25;EUR
04/05/2022;Havehjornet_Prog_Display_Havesaeson_202205;2183.60;459085;1792;0.898;2329.58;EUR
11/10/2024;HAVEHJ_Prog_Display_Alm_202410;25621.27;593179;1875;0.572;20901.01;DKK
02/12/2024;hh_dk_Prog_Display_Jul_202412;1281.39;157715;526;0.753;1608.85;EUR
04/10/2024;HH_Prog_Display_Alm_202410;14974.68;271008;932;0.686;15349.19;DKK
21/02/2023;hh_dk_Prog_Video_Alm_202302;21578.41;401089;2602;0.871;44705.00;DKK
15/02/2022;HAVEHJ_Prog_Display_Alm_202202;11746.58;194971;1320;0.845;16114.27;DKK
12/04/2022;HAVEHJ_Prog_Display_Havesaeson_202204;19585.42;269233;1131;0.812;26305.24;DKK
23/12/2023;hh_dk_Prog_Display_Jul_202312;16530.87;532418;1064;0.745;26752.27;DKK
02/12/2022;hh_dk_Prog_Display_Jul_202212;14756.93;193325;1351;0.607;17579.54;DKK
05/09/2025;HH_Prog_Display_Alm_202509;14404.37;160099;739;0.737;17214.45;DKK
03/06/2025;Havehjornet_Prog_Video_Havesaeson_202506_kopi;1232.49;202310;802;0.803;2940.67;EUR
26/04/2022;hh_dk_Prog_Display_Havesaeson_202204;1926.92;36803;111;0.811;2802.63;DKK
15/01/2024;HH_Prog_Display_Alm_202401;1167.97;127690;546;0.584;2107.90;EUR
15/04/2023;hh_dk_Prog_Display_Havesaeson_202304;10041.13;131628;1121;0.791;10895.56;DKK
24/01/2025;Havehjornet_Prog_Display_Alm_202501;1354.19;114511;518;0.688;1718.85;EUR
01/06/2022;HAVEHJ_Prog_Video_Havesaeson_202206;27640.82;911082;2793;0.641;66399.78;DKK
15/03/2023;hh_dk_Prog_Video_Alm_202303;27990.99;781105;2889;0.793;62327.53;DKK
20/09/2022;HAVEHJ_Prog_Video_Alm_202209;48509.13;916501;3087;0.78;90978.41;DKK
23/03/2023;HAVEHJ_Prog_Display_Alm_202303;15774.59;222734;1391;0.567;13612.10;DKK
15/02/2025;Havehjornet_Prog_Video_Alm_202502;2491.92;254691;1001;0.687;4746.38;EUR
04/08/2024;HH_Prog_Video_Alm_202408;11213.08;346165;712;0.639;17774.20;DKK
09/04/2024;hh_dk_Prog_Video_Havesaeson_202404;11888.90;144789;1456;0.811;21135.05;DKK
14/02/2022;Havehjornet_Prog_Display_Alm_202202;4243.77;108971;286;0.677;4614.92;DKK
05/08/2024;hh_dk_Prog_Video_Alm_202408;14144.49;201919;718;0.672;26338.59;DKK
22/03/2024;hh_dk_Prog_Video_Alm_202403;1527.95;137695;1209;0.743;2350.10;EUR
17/04/2023;HAVEHJ_Prog_Display_Havesaeson_202304_kopi;34714.09;729690;2887;0.721;36783.44;DKK
22/06/2025;HH_Prog_Display_Havesaeson_202506;14943.42;347716;1413;0.879;12672.96;DKK
12/03/2023;Havehjornet_Prog_Video_Alm_202303;25885.55;325561;2478;0.784;49485.87;DKK
12/12/2023;HAVEHJ_Prog_Display_Jul_202312;20475.73;489289;1122;0.651;21836.09;DKK
08/06/2025;Havehjornet_Prog_Video_Havesaeson_202506;13908.78;369698;1068;0.807;25935.83;DKK
20/07/2025;Havehjornet_Prog_Video_Alm_202507;4547.97;54327;418;0.889;7545.57;DKK
22/12/2024;HAVEHJ_Prog_Display_Jul_202412;6764.98;78991;638;0.724;6653.39;DKK
21/03/2023;HAVEHJ_Prog_Display_Alm_202303;9504.30;116654;710;0.663;12834.13;DKK
07/09/2025;HH_Prog_Video_Alm_202509;14833.81;201970;791;0.551;22337.45;DKK
28/05/2022;HH_Prog_Display_Havesaeson_202205;10337.82;221362;531;0.828;9458.00;DKK
09/08/2024;hh_dk_Prog_Video_Alm_202408;13549.73;265939;1161;0.711;21760.22;DKK
24/09/2023;HH_Prog_Display_Alm_202309;8932.25;114543;587;0.8;11373.66;DKK
02/02/2025;HAVEHJ_Prog_Display_Alm_202502;8915.04;101564;612;0.88;10360.55;DKK
19/04/2025;HAVEHJ_Prog_Video_Havesaeson_202504_kopi;28041.92;926547;3198;0.867;37972.15;DKK
29/09/2022;Havehjornet_Prog_Video_Alm_202209;11724.61;264955;1079;0.677;22990.37;DKK
01/09/2024;HAVEHJ_Prog_Display_Alm_202409;17342.48;230474;947;0.845;17065.82;DKK
03/06/2024;Havehjornet_Prog_Video_Havesaeson_202406;14603.65;302805;767;0.663;28149.72;DKK
03/06/2022;hh_dk_Prog_Display_Havesaeson_202206;3553.52;59417;272;0.808;4115.45;DKK
21/02/2025;HH_Prog_Video_Alm_202502;1877.69;216369;1617;0.89;2924.03;EUR
23/06/2024;hh_dk_Prog_Display_Havesaeson_202406;15025.41;173959;1139;0.784;14461.40;DKK
07/02/2024;HAVEHJ_Prog_Video_Alm_202402;38204.38;1225659;3157;0.836;49551.12;DKK
27/12/2025;hh_dk_Prog_Display_Jul_202512_kopi;17177.99;515827;1285;0.788;19247.28;DKK
28/12/2025;hh_dk_Prog_Video_Jul_202512;11052.27;129097;858;0.856;25039.24;DKK
17/02/2023;HAVEHJ_Prog_Video_Alm_202302;33027.01;500926;1827;0.682;79202.99;DKK
20/11/2022;HH_Prog_Video_BlackFriday_202211;4494.74;1007290;2216;0.666;6813.31;EUR
02/09/2025;Havehjornet_Prog_Display_Alm_202509;16744.58;531529;1504;0.814;18608.51;DKK
10/08/2025;HH_Prog_Video_Alm_202508;12090.56;190888;1250;0.813;17783.53;DKK
25/11/2025;HH_Prog_Display_BlackFriday_202511;2053.60;257688;1787;0.884;2974.97;EUR
18/11/2023;Havehjornet_Prog_Video_BlackFriday_202311;24575.77;320172;1343;0.892;39825.55;DKK
31/01/2022;Havehjornet_Prog_Video_Alm_202201;2326.23;402477;1025;0.635;4604.02;EUR
16/07/2025;Havehjornet_Prog_Video_Alm_202507;6718.45;142080;802;0.815;15735.32;DKK
17/02/2024;hh_dk_Prog_Video_Alm_202402;20402.66;254159;1101;0.681;39725.33;DKK
26/10/2025;HH_Prog_Display_Alm_202510;8087.04;123702;463;0.845;10321.40;DKK
08/07/2022;hh_dk_Prog_Video_Alm_202207;16797.87;254266;1588;0.613;35276.20;DKK
02/11/2022;Havehjornet_Prog_Video_BlackFriday_202211;15214.71;455666;1020;0.818;36173.63;DKK
02/11/2024;Havehjornet_Prog_Display_BlackFriday_202411;1099.59;101355;510;0.79;1234.57;EUR
19/08/2025;HAVEHJ_Prog_Display_Alm_202508;1628.69;172583;955;0.554;2128.98;EUR
10/10/2023;HH_Prog_Display_Alm_202310;6468.64;125561;454;0.647;7346.71;DKK
16/07/2024;HAVEHJ_Prog_Video_Alm_202407;10230.29;244944;1012;0.807;24277.69;DKK
17/07/2022;HH_Prog_Display_Alm_202207;13261.98;165815;727;0.751;12189.60;DKK
08/05/2022;Havehjornet_Prog_Video_Havesaeson_202205;38743.01;496907;1982;0.596;61549.31;DKK
10/01/2024;hh_dk_Prog_Video_Alm_202401;1842.27;178236;778;0.712;3292.63;EUR
12/09/2025;HAVEHJ_Prog_Video_Alm_202509;27491.84;310381;1393;0.712;55836.14;DKK
30/09/2024;Havehjornet_Prog_Video_Alm_202409;33092.46;720373;2437;0.804;60288.08;DKK
04/03/2023;Havehjornet_Prog_Display_Alm_202303;6330.33;184765;681;0.589;9890.21;DKK
04/08/2022;Havehjornet_Prog_Display_Alm_202208;12928.17;369838;773;0.765;16437.16;DKK
17/11/2023;HAVEHJ_Prog_Display_BlackFriday_202311;13021.91;209651;902;0.638;16359.05;DKK
13/02/2022;HH_Prog_Display_Alm_202202;26489.77;321721;2262;0.716;26705.85;DKK
13/08/2025;hh_dk_Prog_Video_Alm_202508;22518.43;299517;1365;0.81;66098.70;DKK
21/06/2025;hh_dk_Prog_Display_Havesaeson_202506;4926.00;149994;525;0.835;5683.02;DKK
22/08/2022;hh_dk_Prog_Video_Alm_202208;7211.13;141268;368;0.78;12523.00;DKK
07/04/2022;HH_Prog_Display_Havesaeson_202204;5629.23;74579;396;0.809;7129.31;DKK
13/08/2023;HH_Prog_Display_Alm_202308;9402.97;127087;568;0.749;9678.65;DKK
29/01/2022;HH_Prog_Display_Alm_202201;4276.00;561383;1738;0.864;5518.64;EUR
10/12/2024;HAVEHJ_Prog_Display_Jul_202412_kopi;14785.63;218534;1371;0.735;20636.40;DKK
16/03/2023;HH_Prog_Video_Alm_202303_kopi;6590.37;127648;350;0.81;11301.16;DKK
05/08/2022;Havehjornet_Prog_Display_Alm_202208;7522.34;100666;538;0.561;9272.90;DKK
25/08/2025;hh_dk_Prog_Display_Alm_202508;9567.70;172678;770;0.644;9707.76;DKK
14/10/2025;HH_Prog_Video_Alm_202510;33462.70;526298;2404;0.604;78404.93;DKK
21/09/2023;Havehjornet_Prog_Display_Alm_202309;9114.72;264985;605;0.889;13086.39;DKK
16/12/2023;HH_Prog_Display_Jul_202312;15723.46;234190;1123;0.695;22929.78;DKK
25/02/2022;Havehjornet_Prog_Video_Alm_202202;22722.69;467836;2585;0.827;37768.24;DKK
04/09/2023;HAVEHJ_Prog_Display_Alm_202309;7401.51;106598;485;0.686;7759.70;DKK
10/09/2023;HH_Prog_Video_Alm_202309;27844.48;456975;1416;0.556;56508.37;DKK
25/03/2023;hh_dk_Prog_Video_Alm_202303;12559.78;408950;1188;0.681;20647.23;DKK
07/10/2023;HH_Prog_Video_Alm_202310;17982.39;207866;909;0.627;38711.07;DKK
26/06/2022;Havehjornet_Prog_Video_Havesaeson_202206;20886.89;417891;1851;0.864;32794.90;DKK
30/12/2022;Havehjornet_Prog_Display_Jul_202212_kopi;11212.45;200486;1308;0.872;16270.74;DKK
13/04/2023;HAVEHJ_Prog_Display_Havesaeson_202304;3572.98;43216;205;0.693;4297.98;DKK
23/09/2022;Havehjornet_Prog_Video_Alm_202209;18736.02;601885;2049;0.852;49414.66;DKK
25/04/2022;HH_Prog_Video_Havesaeson_202204;32751.99;552609;3972;0.689;75365.74;DKK
06/11/2025;Havehjornet_Prog_Video_BlackFriday_202511;12460.62;341128;867;0.737;25968.04;DKK
11/06/2022;HH_Prog_Display_Havesaeson_202206;7346.50;206217;414;0.637;8643.54;DKK
25/04/2023;HAVEHJ_Prog_Video_Havesaeson_202304;49416.94;609795;2809;0.553;104688.97;DKK
24/10/2023;hh_dk_Prog_Video_Alm_202310;20832.44;343402;1904;0.588;30913.21;DKK
30/08/2023;HH_Prog_Display_Alm_202308;16794.80;221868;1454;0.638;17471.38;DKK
05/10/2024;HAVEHJ_Prog_Video_Alm_202410;2865.01;641903;2420;0.74;5832.86;EUR
27/07/2024;HH_Prog_Video_Alm_202407;5827.92;68153;622;0.875;10754.95;DKK
15/10/2023;Havehjornet_Prog_Video_Alm_202310;21171.46;333072;1777;0.751;49222.37;DKK
13/06/2022;Havehjornet_Prog_Display_Havesaeson_202206;15806.69;192243;859;0.653;19589.07;DKK
28/01/2025;Havehjornet_Prog_Video_Alm_202501;54042.25;1009796;5787;0.753;105025.22;DKK
06/07/2024;hh_dk_Prog_Video_Alm_202407;24379.30;335368;1305;0.867;47816.14;DKK
13/03/2024;hh_dk_Prog_Video_Alm_202403;11670.36;272223;1223;0.852;24865.43;DKK
11/04/2024;HAVEHJ_Prog_Display_Havesaeson_202404;4922.24;74726;261;0.709;7656.84;DKK
27/04/2022;hh_dk_Prog_Video_Havesaeson_202204;21305.79;540200;1129;0.594;47647.70;DKK
30/09/2024;HAVEHJ_Prog_Display_Alm_202409;7449.13;171295;607;0.725;11628.84;DKK
16/03/2024;HAVEHJ_Prog_Display_Alm_202403_kopi;17665.40;515029;1426;0.891;15207.89;DKK
26/06/2023;hh_dk_Prog_Display_Havesaeson_202306;7081.03;78823;823;0.728;8943.46;DKK
17/04/2023;HH_Prog_Video_Havesaeson_202304_kopi;16118.11;216583;867;0.806;36870.45;DKK
19/06/2024;hh_dk_Prog_Display_Havesaeson_202406;17576.60;312917;1542;0.668;29937.43;DKK
31/12/2025;HAVEHJ_Prog_Display_Jul_202512;2480.47;501678;2268;0.649;2941.40;EUR
22/07/2022;HAVEHJ_Prog_Video_Alm_202207_kopi;19375.00;284752;1242;0.706;58901.04;DKK
11/05/2024;HAVEHJ_Prog_Video_Havesaeson_202405;36978.64;660135;2326;0.874;57383.52;DKK
21/12/2025;Havehjornet_Prog_Display_Jul_202512;16398.29;211403;949;0.858;17383.12;DKK
12/11/2023;Havehjornet_Prog_Display_BlackFriday_202311;11628.36;280678;1008;0.765;16681.36;DKK
27/06/2023;HAVEHJ_Prog_Video_Havesaeson_202306;32165.55;657525;1664;0.868;72160.56;DKK
20/02/2025;HAVEHJ_Prog_Video_Alm_202502;14172.82;187587;871;0.727;26170.79;DKK
08/04/2023;Havehjornet_Prog_Display_Havesaeson_202304;3289.18;348494;1656;0.606;5324.79;EUR
17/08/2022;HH_Prog_Display_Alm_202208;2674.86;399139;1157;0.6;3264.08;EUR
16/01/2023;hh_dk_Prog_Display_Alm_202301_kopi;25361.52;567074;1270;0.886;23784.82;DKK
29/10/2023;HAVEHJ_Prog_Display_Alm_202310;1838.98;270916;828;0.647;2187.90;EUR
24/05/2023;Havehjornet_Prog_Video_Havesaeson_202305_kopi;4080.21;571132;1835;0.84;7288.38;EUR
22/12/2025;Havehjornet_Prog_Video_Jul_202512;19343.03;591799;1377;0.764;45549.83;DKK
16/10/2022;hh_dk_Prog_Display_Alm_202210;9556.44;138009;994;0.646;11103.96;DKK
13/04/2024;Havehjornet_Prog_Video_Havesaeson_202404;12320.44;214708;794;0.772;25388.90;DKK
15/11/2023;hh_dk_Prog_Video_BlackFriday_202311;70110.00;1706011;5226;0.554;152194.45;DKK
27/03/2024;Havehjornet_Prog_Video_Alm_202403;14907.49;340673;746;0.861;27097.50;DKK
03/09/2024;hh_dk_Prog_Display_Alm_202409;13215.93;154360;1362;0.628;15318.10;DKK
29/09/2024;HAVEHJ_Prog_Video_Alm_202409;1466.30;163568;665;0.83;4656.73;EUR
30/04/2024;HAVEHJ_Prog_Display_Havesaeson_202404;10221.29;240016;1121;0.658;13848.40;DKK
19/09/2023;Havehjornet_Prog_Display_Alm_202309;8856.16;164698;680;0.642;8789.10;DKK
17/09/2022;HH_Prog_Video_Alm_202209;19656.18;407863;1831;0.836;32423.06;DKK
11/08/2023;HAVEHJ_Prog_Video_Alm_202308_kopi;11249.39;190476;762;0.765;26025.03;DKK
26/08/2022;hh_dk_Prog_Video_Alm_202208;19940.10;500581;1536;0.684;37197.97;DKK
21/01/2024;HAVEHJ_Prog_Display_Alm_202401;4364.97;136038;536;0.553;3827.04;DKK
28/02/2025;Havehjornet_Prog_Display_Alm_202502_kopi;27299.69;452790;3199;0.741;38725.57;DKK
27/07/2022;HAVEHJ_Prog_Video_Alm_202207;1512.60;355989;959;0.66;1990.54;EUR
03/08/2023;Havehjornet_Prog_Video_Alm_202308;16105.77;332949;1357;0.568;26462.89;DKK
23/01/2024;hh_dk_Prog_Video_Alm_202401;14851.78;310596;794;0.777;30865.76;DKK
09/06/2022;HAVEHJ_Prog_Display_Havesaeson_202206;10007.16;216473;903;0.875;11861.28;DKK
15/12/2023;hh_dk_Prog_Video_Jul_202312;4142.63;370634;2731;0.797;8966.06;EUR
17/06/2023;HAVEHJ_Prog_Video_Havesaeson_202306;18299.89;355412;918;0.685;34516.87;DKK
05/04/2023;HAVEHJ_Prog_Video_Havesaeson_202304;27806.24;349395;3342;0.55;50668.95;DKK
24/04/2022;Havehjornet_Prog_Video_Havesaeson_202204;34735.92;1119635;3952;0.723;80320.15;DKK
11/02/2022;Havehjornet_Prog_Video_Alm_202202;28413.08;335575;2266;0.712;48366.53;DKK
21/11/2022;HH_Prog_Video_BlackFriday_202211;39014.22;477091;1991;0.632;47271.77;DKK
09/07/2024;hh_dk_Prog_Display_Alm_202407;8727.43;204665;530;0.675;11842.02;DKK
22/09/2024;hh_dk_Prog_Video_Alm_202409;11050.66;210466;894;0.882;23971.96;DKK
04/03/2023;HAVEHJ_Prog_Video_Alm_202303_kopi;3581.14;376322;1534;0.724;6645.39;EUR
22/11/2025;HH_Prog_Display_BlackFriday_202511;10175.51;163232;604;0.665;12810.69;DKK
23/05/2023;hh_dk_Prog_Video_Havesaeson_202305;44586.33;609223;3601;0.729;86173.13;DKK
08/07/2025;Havehjornet_Prog_Video_Alm_202507;1322.97;127185;1127;0.692;2848.37;EUR
16/04/2022;HH_Prog_Video_Havesaeson_202204;36205.65;563397;2059;0.635;41222.57;DKK
01/09/2025;Havehjornet_Prog_Video_Alm_202509;29434.36;731123;1783;0.708;58807.80;DKK
06/08/2023;HH_Prog_Display_Alm_202308;6590.27;92922;767;0.556;5532.04;DKK
19/04/2022;Havehjornet_Prog_Video_Havesaeson_202204;14552.94;179875;930;0.632;21762.47;DKK
24/11/2025;HH_Prog_Display_BlackFriday_202511;8966.65;194219;485;0.885;8671.92;DKK
24/10/2022;HAVEHJ_Prog_Display_Alm_202210;26405.47;760967;1873;0.677;36473.76;DKK
21/03/2025;HAVEHJ_Prog_Video_Alm_202503;40760.41;486106;3263;0.703;85648.96;DKK
06/12/2023;HH_Prog_Display_Jul_202312;11538.91;135823;864;0.737;9762.50;DKK
30/10/2024;Havehjornet_Prog_Video_Alm_202410;52675.80;1019014;5019;0.614;104213.84;DKK
11/09/2024;hh_dk_Prog_Display_Alm_202409;17461.55;331446;1184;0.672;20217.12;DKK
08/09/2025;hh_dk_Prog_Display_Alm_202509;16991.03;343936;1928;0.823;20292.99;DKK
28/10/2025;hh_dk_Prog_Video_Alm_202510;24087.31;367936;1561;0.862;62049.05;DKK
07/09/2023;hh_dk_Prog_Display_Alm_202309;33484.44;554580;1855;0.656;27613.60;DKK
26/12/2024;HAVEHJ_Prog_Video_Jul_202412;82641.52;1536988;5346;0.875;140645.74;DKK
21/01/2023;Havehjornet_Prog_Display_Alm_202301_kopi;10329.96;220195;700;0.797;15069.85;DKK
02/07/2024;HH_Prog_Video_Alm_202407;1974.47;195158;1248;0.77;4175.23;EUR
20/09/2022;hh_dk_Prog_Display_Alm_202209;7039.55;174786;416;0.579;7954.46;DKK
08/03/2025;HAVEHJ_Prog_Display_Alm_202503;1386.10;214850;589;0.612;1802.14;EUR
29/09/2025;hh_dk_Prog_Video_Alm_202509;3323.54;347043;1301;0.85;5449.42;EUR
