Campaign name;Amount spent (DKK);Impressions;Link clicks;Purchases;Purchase conversion value;date_str;currency
Havehjornet_Social_Prospecting_Havesaeson_202204;1502,66;59978;2408;55;3985,30;28.04.2022;EUR
HH_Social_Prospecting_Alm_202209;22582,90;314336;3873;99;70564,01;29.09.2022;DKK
HAVEHJ_Social_Prospecting_Alm_202503;21486,48;192923;5829;117;78771,69;02.03.2025;DKK
Havehjornet_Social_Retargeting_Havesaeson_202405;4080,03;25187;530;18;12752,28;29.05.2024;DKK
HAVEHJ_Social_Prospecting_Jul_202212;13796,77;262671;2282;56;42557,81;28.12.2022;DKK
HH_Social_Prospecting_BlackFriday_202511;29170,19;497951;8776;138;79266,06;14.11.2025;DKK
HH_Social_Retargeting_Havesaeson_202505;9279,65;76214;1904;34;24367,52;16.05.2025;DKK
Havehjornet_Social_Prospecting_Jul_202412;22240,07;166882;3390;103;88453,51;19.12.2024;DKK
Havehjornet_Social_Prospecting_Alm_202203;37398,38;271287;5391;193;77433,13;12.03.2022;DKK
hh_dk_Social_Prospecting_Alm_202310;13351,68;183297;2926;64;58379,89;07.10.2023;DKK
HAVEHJ_Social_Retargeting_Havesaeson_202504_kopi;9445,82;53839;1669;37;26676,13;09.04.2025;DKK
hh_dk_Social_Retargeting_Alm_202510;1134,64;161940;2471;34;2705,28;12.10.2025;EUR
Havehjornet_Social_Retargeting_Alm_202201;1045,31;118359;1083;37;2569,72;31.01.2022;EUR
HAVEHJ_Social_Retargeting_Alm_202302;11331,89;77737;1798;52;27597,45;28.02.2023;DKK
hh_dk_Social_Prospecting_Alm_202510;10031,40;85170;2444;46;24806,31;20.10.2025;DKK
HAVEHJ_Social_Retargeting_Alm_202310;5702,21;57026;1192;27;14644,90;03.10.2023;DKK
HH_Social_Prospecting_Alm_202401;15357,71;260281;2196;72;38563,25;04.01.2024;DKK
hh_dk_Social_Retargeting_Alm_202508;8234,13;61682;2597;39;21845,07;20.08.2025;DKK
hh_dk_Social_Prospecting_Alm_202310;23168,76;161779;6874;110;65110,45;04.10.2023;DKK
HAVEHJ_Social_Prospecting_Alm_202502;13933,14;79164;2311;63;47919,81;24.02.2025;DKK
HAVEHJ_Social_Retargeting_Jul_202412;4538,93;67485;988;22;9166,19;16.12.2024;DKK
hh_dk_Social_Prospecting_Havesaeson_202505;3412,15;188428;6322;132;11333,70;25.05.2025;EUR
HAVEHJ_Social_Retargeting_Alm_202207;4965,73;38471;674;19;14319,32;21.07.2022;DKK
HH_Social_Retargeting_Havesaeson_202404;840,54;36537;1875;31;2164,78;22.04.2024;EUR
HH_Social_Prospecting_Alm_202207;5296,19;66206;1307;24;10994,69;21.07.2022;DKK
hh_dk_Social_Prospecting_Alm_202410;40558,21;399496;8926;187;120414,24;28.10.2024;DKK
Havehjornet_Social_Prospecting_Alm_202202;22868,46;217822;4812;108;72031,69;10.02.2022;DKK
HH_Social_Retargeting_Alm_202309;1414,64;151219;1560;46;3868,51;28.09.2023;EUR
HH_Social_Prospecting_Alm_202401;1787,02;79705;1874;64;4966,82;12.01.2024;EUR
HAVEHJ_Social_Retargeting_BlackFriday_202411;6845,47;40084;1097;32;16918,94;01.11.2024;DKK
Havehjornet_Social_Prospecting_Alm_202207;25482,00;129652;3266;144;67632,16;04.07.2022;DKK
HH_Social_Prospecting_Alm_202501;6150,44;40840;915;35;26707,88;29.01.2025;DKK
HAVEHJ_Social_Retargeting_Alm_202308;8088,20;43537;1122;31;14653,36;25.08.2023;DKK
HH_Social_Prospecting_Alm_202402;65440,22;592784;13216;299;203053,51;18.02.2024;DKK
HH_Social_Retargeting_Jul_202512;11191,09;114342;2414;43;35707,52;12.12.2025;DKK
HH_Social_Retargeting_BlackFriday_202311;10561,72;82833;1762;40;29337,94;07.11.2023;DKK
hh_dk_Social_Retargeting_Alm_202208;7644,68;57053;1326;33;21712,50;02.08.2022;DKK
HAVEHJ_Social_Retargeting_Havesaeson_202305;1660,02;74912;1572;54;3770,59;23.05.2023;EUR
Havehjornet_Social_Retargeting_Alm_202203_kopi;4406,55;22862;995;18;7677,40;19.03.2022;DKK
hh_dk_Social_Retargeting_Havesaeson_202205_kopi;3319,73;33877;440;13;9372,46;29.05.2022;DKK
HAVEHJ_Social_Retargeting_Alm_202309_kopi;8966,05;78919;2309;40;18951,53;19.09.2023;DKK
HH_Social_Retargeting_Alm_202403;11768,88;207181;1770;45;27457,70;12.03.2024;DKK
HH_Social_Prospecting_Havesaeson_202506;36388,50;450221;4919;168;114892,37;03.06.2025;DKK
HH_Social_Prospecting_Alm_202210;25741,57;224638;4618;136;59714,49;25.10.2022;DKK
Havehjornet_Social_Retargeting_Alm_202510;6282,90;120443;848;26;13974,97;09.10.2025;DKK
hh_dk_Social_Retargeting_Havesaeson_202306;2684,41;24752;345;11;5881,41;03.06.2023;DKK
hh_dk_Social_Prospecting_Alm_202301;529,98;54733;496;20;1067,88;29.01.2023;EUR
hh_dk_Social_Retargeting_Alm_202410;11555,41;107727;2178;42;41778,63;03.10.2024;DKK
HH_Social_Prospecting_Alm_202410;11314,38;64423;1972;47;21818,41;17.10.2024;DKK
Havehjornet_Social_Prospecting_Havesaeson_202404;11685,71;76705;1817;53;36240,61;10.04.2024;DKK
Havehjornet_Social_Prospecting_Havesaeson_202305;1780,97;165915;4038;56;3663,06;29.05.2023;EUR
hh_dk_Social_Retargeting_Alm_202203;12511,15;86684;2273;56;25234,92;11.03.2022;DKK
HH_Social_Retargeting_Havesaeson_202304;6134,69;44039;1075;31;15308,19;06.04.2023;DKK
Havehjornet_Social_Retargeting_Alm_202308_kopi;10555,45;79588;1555;41;28261,67;13.08.2023;DKK
HAVEHJ_Social_Retargeting_Havesaeson_202505;1036,86;101301;1371;36;2801,31;11.05.2025;EUR
hh_dk_Social_Prospecting_Alm_202208;36137,19;571768;6605;165;102444,43;21.08.2022;DKK
Havehjornet_Social_Retargeting_Jul_202312;1570,67;62145;3522;43;2724,47;02.12.2023;EUR
HH_Social_Retargeting_Alm_202201;4890,53;55598;874;22;14270,93;15.01.2022;DKK
hh_dk_Social_Retargeting_BlackFriday_202511;4261,52;55793;538;20;10856,84;01.11.2025;DKK
HAVEHJ_Social_Retargeting_Alm_202501_kopi;2731,89;38386;636;13;6164,94;18.01.2025;DKK
Havehjornet_Social_Retargeting_Alm_202310;1597,63;84824;2843;55;4362,90;26.10.2023;EUR
Havehjornet_Social_Prospecting_Havesaeson_202304;29313,90;327970;5397;123;89644,11;16.04.2023;DKK
Havehjornet_Social_Prospecting_Havesaeson_202205;3145,80;140661;3287;103;10662,34;13.05.2022;EUR
hh_dk_Social_Prospecting_Havesaeson_202506;28429,82;215677;3954;142;72845,66;06.06.2025;DKK
hh_dk_Social_Retargeting_Alm_202403;1351,74;52682;1761;41;3712,86;25.03.2024;EUR
HH_Social_Prospecting_BlackFriday_202211;72090,88;736585;9700;329;187493,20;23.11.2022;DKK
hh_dk_Social_Prospecting_Alm_202202;5969,51;47889;1411;27;15569,31;20.02.2022;DKK
hh_dk_Social_Retargeting_Alm_202310;4830,58;48337;1033;19;12225,33;17.10.2023;DKK
hh_dk_Social_Prospecting_Alm_202502;25942,64;242554;5966;123;76749,31;07.02.2025;DKK
hh_dk_Social_Retargeting_Jul_202212_kopi;11996,00;102130;2863;58;30820,46;09.12.2022;DKK
Havehjornet_Social_Prospecting_Alm_202408;28972,00;153234;6858;144;86296,55;22.08.2024;DKK
hh_dk_Social_Retargeting_Alm_202202_kopi;2313,35;24548;755;9;6847,42;08.02.2022;DKK
HH_Social_Prospecting_Alm_202201;12539,96;64590;2538;61;27264,30;14.01.2022;DKK
HH_Social_Prospecting_Alm_202408;15879,59;120261;2813;75;52031,00;24.08.2024;DKK
HAVEHJ_Social_Retargeting_Alm_202308;11569,90;87765;2023;54;34712,95;07.08.2023;DKK
Havehjornet_Social_Retargeting_Alm_202401;7923,98;81802;1151;30;15385,14;09.01.2024;DKK
Havehjornet_Social_Prospecting_Alm_202307;750,62;29160;1358;27;2441,02;05.07.2023;EUR
HAVEHJ_Social_Prospecting_Alm_202303;19640,92;124846;2504;81;52916,25;30.03.2023;DKK
Havehjornet_Social_Prospecting_Havesaeson_202505_kopi;7798,64;122748;1634;36;24852,18;07.05.2025;DKK
HAVEHJ_Social_Retargeting_Alm_202202_kopi;14614,70;83611;2855;67;31685,64;22.02.2022;DKK
hh_dk_Social_Retargeting_Alm_202502_kopi;1012,46;44278;2339;32;3572,80;08.02.2025;EUR
HAVEHJ_Social_Prospecting_Havesaeson_202404;27060,97;181646;6734;111;74936,20;07.04.2024;DKK
hh_dk_Social_Retargeting_Jul_202312;7338,08;61320;1101;31;18519,47;27.12.2023;DKK
hh_dk_Social_Retargeting_Jul_202212;11602,75;131841;2099;45;24625,64;11.12.2022;DKK
Havehjornet_Social_Prospecting_BlackFriday_202411;3192,63;126554;7349;107;8316,53;28.11.2024;EUR
HH_Social_Prospecting_Havesaeson_202406_kopi;23258,48;165695;3868;121;66378,77;10.06.2024;DKK
hh_dk_Social_Retargeting_Alm_202307;6672,76;34805;1748;28;17318,16;13.07.2023;DKK
Havehjornet_Social_Prospecting_Alm_202308_kopi;3426,56;211549;4960;125;10837,25;27.08.2023;EUR
HH_Social_Prospecting_Alm_202201;5010,23;27911;1008;28;17634,62;12.01.2022;DKK
HAVEHJ_Social_Prospecting_Alm_202510;20985,60;152039;3872;88;39518,48;27.10.2025;DKK
HAVEHJ_Social_Prospecting_Alm_202303;25503,04;149563;4740;110;71785,71;31.03.2023;DKK
HAVEHJ_Social_Retargeting_Havesaeson_202204;2199,07;111486;2275;76;5180,63;21.04.2022;EUR
HH_Social_Retargeting_Alm_202301;5940,45;53127;828;21;13280,91;25.01.2023;DKK
HAVEHJ_Social_Prospecting_Jul_202312;22533,87;276863;4522;99;96541,35;16.12.2023;DKK
hh_dk_Social_Prospecting_Havesaeson_202205;54545,54;721338;11645;248;145871,67;20.05.2022;DKK
Havehjornet_Social_Retargeting_BlackFriday_202411;16314,09;94534;3095;73;37897,98;16.11.2024;DKK
hh_dk_Social_Prospecting_Alm_202307;12234,58;151300;1550;54;32060,00;04.07.2023;DKK
Havehjornet_Social_Prospecting_Alm_202201;21328,56;241465;3271;95;59583,74;25.01.2022;DKK
hh_dk_Social_Prospecting_Jul_202212;3455,34;247697;8060;135;11607,92;11.12.2022;EUR
HAVEHJ_Social_Retargeting_Alm_202402;11965,89;72549;1604;44;27375,02;21.02.2024;DKK
hh_dk_Social_Retargeting_Alm_202510;448,08;36096;543;15;844,66;14.10.2025;EUR
HAVEHJ_Social_Prospecting_Alm_202409;28184,71;147443;9162;132;79674,72;20.09.2024;DKK
Havehjornet_Social_Prospecting_Havesaeson_202506;12683,10;79977;1653;62;45922,64;02.06.2025;DKK
hh_dk_Social_Retargeting_Havesaeson_202405;16560,09;120493;4386;75;39257,26;19.05.2024;DKK
Havehjornet_Social_Prospecting_Alm_202410_kopi;734,60;58369;1438;31;2041,42;20.10.2024;EUR
hh_dk_Social_Prospecting_Alm_202307_kopi;11120,42;207889;2285;50;25011,80;10.07.2023;DKK
HAVEHJ_Social_Retargeting_BlackFriday_202211_kopi;12904,92;79494;1838;49;32017,21;20.11.2022;DKK
HAVEHJ_Social_Prospecting_Alm_202402;45231,90;436897;6581;206;140166,86;20.02.2024;DKK
Havehjornet_Social_Prospecting_BlackFriday_202311;3623,60;493741;8135;126;11034,83;30.11.2023;EUR
hh_dk_Social_Prospecting_BlackFriday_202211;5135,40;31657;840;27;15299,96;28.11.2022;DKK
Havehjornet_Social_Prospecting_Alm_202502;45971,98;906698;8673;201;120116,08;22.02.2025;DKK
HH_Social_Prospecting_Havesaeson_202204;6224,95;569235;10201;260;15039,04;27.04.2022;EUR
hh_dk_Social_Retargeting_Havesaeson_202404;11717,26;164847;2427;48;37411,86;30.04.2024;DKK
hh_dk_Social_Prospecting_Jul_202312;26068,75;243746;3524;106;65970,42;17.12.2023;DKK
HAVEHJ_Social_Prospecting_Alm_202503;29085,16;292126;7914;143;114507,80;12.03.2025;DKK
hh_dk_Social_Prospecting_Alm_202207;22642,88;269885;4472;114;71285,97;28.07.2022;DKK
Havehjornet_Social_Retargeting_Alm_202409_kopi;918,12;17157;222;4;2013,31;20.09.2024;DKK
hh_dk_Social_Prospecting_Havesaeson_202404;8399,02;69415;1227;36;20015,39;11.04.2024;DKK
HAVEHJ_Social_Prospecting_Havesaeson_202505;43158,12;397446;10423;227;155492,60;08.05.2025;DKK
hh_dk_Social_Prospecting_Alm_202301;1310,92;52836;1684;41;3836,52;24.01.2023;EUR
HH_Social_Retargeting_Havesaeson_202404;4899,13;85047;950;23;14597,45;08.04.2024;DKK
HAVEHJ_Social_Prospecting_Alm_202310;26102,36;180649;5813;143;82163,41;10.10.2023;DKK
HAVEHJ_Social_Prospecting_Alm_202310;4858,86;33542;695;27;16747,00;11.10.2023;DKK
HAVEHJ_Social_Prospecting_Alm_202201;1439,61;141762;1495;45;5241,52;16.01.2022;EUR
HH_Social_Prospecting_Jul_202412;29700,56;242881;3847;164;73896,71;07.12.2024;DKK
hh_dk_Social_Retargeting_Havesaeson_202406;9104,01;72585;1365;39;18646,20;21.06.2024;DKK
HAVEHJ_Social_Retargeting_Alm_202510;7570,74;50478;1111;30;17698,52;06.10.2025;DKK
HH_Social_Retargeting_Alm_202503;12110,09;94648;1525;56;26310,46;28.03.2025;DKK
Havehjornet_Social_Retargeting_Alm_202507;2307,02;11878;348;10;4279,36;25.07.2025;DKK
Havehjornet_Social_Prospecting_Alm_202402_kopi;11060,73;172469;2958;45;32271,52;10.02.2024;DKK
Havehjornet_Social_Retargeting_Alm_202509_kopi;5955,14;35556;1850;27;14853,33;24.09.2025;DKK
Havehjornet_Social_Prospecting_Alm_202308_kopi;29085,71;192395;4527;141;63057,13;01.08.2023;DKK
Havehjornet_Social_Retargeting_Alm_202308;737,32;5839;110;3;2040,05;01.08.2023;DKK
Havehjornet_Social_Prospecting_Alm_202308;1303,13;115147;1271;54;3356,87;08.08.2023;EUR
Havehjornet_Social_Prospecting_Havesaeson_202304_kopi;19629,82;164833;3119;92;41100,66;13.04.2023;DKK
hh_dk_Social_Retargeting_Havesaeson_202204;10005,52;110606;1375;47;28041,57;18.04.2022;DKK
HAVEHJ_Social_Retargeting_Alm_202503;4391,68;28576;688;19;13620,63;31.03.2025;DKK
hh_dk_Social_Prospecting_Alm_202208;24769,72;160157;4855;103;51330,96;13.08.2022;DKK
HAVEHJ_Social_Prospecting_Alm_202409;14492,03;82993;3433;66;33301,89;26.09.2024;DKK
HH_Social_Retargeting_Havesaeson_202304;8022,38;51914;1611;32;14181,21;30.04.2023;DKK
HH_Social_Retargeting_Havesaeson_202305;1761,86;211296;3841;64;3463,87;29.05.2023;EUR
HH_Social_Prospecting_Jul_202212;20066,87;168983;2660;94;64699,78;20.12.2022;DKK
hh_dk_Social_Retargeting_Alm_202201;7211,99;56037;1538;32;23228,53;11.01.2022;DKK
HAVEHJ_Social_Retargeting_Alm_202501;4857,83;46589;1100;18;10228,78;15.01.2025;DKK
Havehjornet_Social_Prospecting_Jul_202512;11156,18;79047;1531;50;32733,88;09.12.2025;DKK
Havehjornet_Social_Prospecting_Havesaeson_202306_kopi;15136,13;97211;2496;63;60056,99;13.06.2023;DKK
HH_Social_Prospecting_Alm_202507;36502,33;530217;6126;172;98483,04;16.07.2025;DKK
hh_dk_Social_Retargeting_Alm_202409_kopi;8489,65;138773;2612;32;20260,17;01.09.2024;DKK
HH_Social_Retargeting_Havesaeson_202205;24007,96;207428;7343;88;55658,32;24.05.2022;DKK
hh_dk_Social_Prospecting_Alm_202409;11127,98;105772;2684;47;26638,56;22.09.2024;DKK
hh_dk_Social_Retargeting_Havesaeson_202406;8825,97;47694;1737;38;15425,71;14.06.2024;DKK
Havehjornet_Social_Retargeting_BlackFriday_202311;373,13;15633;466;11;1080,50;01.11.2023;EUR
Havehjornet_Social_Retargeting_Havesaeson_202306_kopi;6114,97;48387;2021;22;15859,91;26.06.2023;DKK
Havehjornet_Social_Prospecting_Alm_202209;14399,67;156242;2325;73;42596,17;21.09.2022;DKK
hh_dk_Social_Prospecting_Havesaeson_202304;13285,29;100745;2118;66;34387,68;25.04.2023;DKK
HH_Social_Prospecting_Alm_202307;17448,94;326705;2415;95;60875,01;21.07.2023;DKK
hh_dk_Social_Prospecting_BlackFriday_202211_kopi;13202,38;76927;4239;57;39967,33;30.11.2022;DKK
hh_dk_Social_Prospecting_Alm_202307;22374,31;167380;3776;110;55634,83;29.07.2023;DKK
HH_Social_Prospecting_Havesaeson_202404;23766,30;322368;6113;98;75223,54;13.04.2024;DKK
hh_dk_Social_Prospecting_Havesaeson_202306;29538,44;506018;4765;135;84231,66;25.06.2023;DKK
hh_dk_Social_Retargeting_Alm_202510;5924,13;36709;1054;22;21693,19;22.10.2025;DKK
HAVEHJ_Social_Retargeting_Alm_202310;4786,21;32615;986;24;11132,11;14.10.2023;DKK
hh_dk_Social_Retargeting_BlackFriday_202511;746,78;44824;734;23;1723,23;26.11.2025;EUR
HH_Social_Retargeting_Alm_202203;15099,20;298012;3563;71;32029,41;15.03.2022;DKK
Havehjornet_Social_Prospecting_Alm_202303;4343,12;442174;4578;159;14530,76;27.03.2023;EUR
hh_dk_Social_Prospecting_Jul_202312;3184,68;154927;3244;127;6773,89;01.12.2023;EUR
HAVEHJ_Social_Prospecting_Alm_202507;8221,08;44401;1456;36;19081,29;09.07.2025;DKK
Havehjornet_Social_Prospecting_Alm_202502_kopi;13959,55;212670;2348;73;38485,08;11.02.2025;DKK
HH_Social_Retargeting_Alm_202210;6159,43;47116;1200;23;13275,35;29.10.2022;DKK
hh_dk_Social_Prospecting_Havesaeson_202205;16855,53;322904;3198;86;56357,12;19.05.2022;DKK
Havehjornet_Social_Prospecting_Alm_202401;15120,96;224182;2295;65;34227,10;15.01.2024;DKK
HH_Social_Prospecting_Alm_202408;28797,28;387252;3960;122;111684,95;02.08.2024;DKK
HH_Social_Retargeting_Jul_202312;648,45;50461;776;21;1612,63;08.12.2023;EUR
Havehjornet_Social_Retargeting_Havesaeson_202306;11935,45;74246;1859;52;30445,25;30.06.2023;DKK
HAVEHJ_Social_Prospecting_Alm_202201;13004,15;65992;1993;71;44108,69;29.01.2022;DKK
Havehjornet_Social_Retargeting_Havesaeson_202404_kopi;3748,37;49238;520;17;12523,84;04.04.2024;DKK
HH_Social_Retargeting_Alm_202301;7640,49;46170;1720;28;17913,05;11.01.2023;DKK
hh_dk_Social_Prospecting_Alm_202403;77589,07;1405847;10202;421;341488,69;04.03.2024;DKK
hh_dk_Social_Retargeting_Alm_202501;5378,03;79528;1359;20;11823,76;06.01.2025;DKK
HH_Social_Prospecting_Alm_202403;71024,82;385975;19757;314;310496,84;16.03.2024;DKK
HAVEHJ_Social_Retargeting_BlackFriday_202411;4489,39;27065;992;20;10014,20;22.11.2024;DKK
HH_Social_Prospecting_Alm_202210;2700,74;113096;5555;84;6226,54;27.10.2022;EUR
HAVEHJ_Social_Retargeting_Alm_202201;8586,96;82941;1108;36;22227,91;22.01.2022;DKK
Havehjornet_Social_Prospecting_Havesaeson_202305;21214,45;174226;2908;98;48288,36;28.05.2023;DKK
Havehjornet_Social_Prospecting_Alm_202203;22327,92;129387;3310;126;52638,26;28.03.2022;DKK
HAVEHJ_Social_Prospecting_Havesaeson_202504;22812,59;374011;3417;124;61001,83;13.04.2025;DKK
Havehjornet_Social_Prospecting_Alm_202308;29827,60;187698;6493;152;91215,11;18.08.2023;DKK
Havehjornet_Social_Prospecting_Alm_202403;37359,73;331214;9970;190;106347,15;21.03.2024;DKK
Havehjornet_Social_Retargeting_Jul_202512;5722,27;66156;813;23;20228,63;31.12.2025;DKK
Havehjornet_Social_Retargeting_Alm_202309;3793,62;20773;724;14;8178,12;30.09.2023;DKK
HH_Social_Retargeting_Havesaeson_202505;7500,47;91880;1983;37;22708,47;01.05.2025;DKK
Havehjornet_Social_Retargeting_Havesaeson_202304;669,40;81277;1645;19;1514,67;17.04.2023;EUR
hh_dk_Social_Prospecting_Alm_202209;31266,48;330032;5304;168;89137,40;05.09.2022;DKK
Havehjornet_Social_Retargeting_BlackFriday_202411;3778,34;52166;477;14;11651,42;09.11.2024;DKK
Havehjornet_Social_Retargeting_Jul_202512;719,36;89334;1416;20;1713,62;19.12.2025;EUR
Havehjornet_Social_Prospecting_Havesaeson_202404;13109,60;67309;2694;55;30050,38;17.04.2024;DKK
HAVEHJ_Social_Retargeting_Alm_202507;8424,72;81603;1967;32;21584,83;06.07.2025;DKK
HAVEHJ_Social_Prospecting_Alm_202210;46043,70;732598;11070;211;122794,05;30.10.2022;DKK
HH_Social_Prospecting_Alm_202309;12529,45;148338;2810;64;35466,79;26.09.2023;DKK
HH_Social_Prospecting_Alm_202503;24837,20;392690;5150;107;104735,23;27.03.2025;DKK
hh_dk_Social_Prospecting_Alm_202209;310,29;19298;541;12;768,19;12.09.2022;EUR
Havehjornet_Social_Prospecting_Alm_202402;5522,40;31852;1466;23;13693,03;11.02.2024;DKK
Havehjornet_Social_Retargeting_Alm_202407;1533,43;67730;1431;45;4471,14;08.07.2024;EUR
HH_Social_Retargeting_Alm_202502;6819,32;77160;1282;29;16682,39;12.02.2025;DKK
HH_Social_Retargeting_Jul_202212;4850,03;42234;649;19;7766,96;21.12.2022;DKK
HAVEHJ_Social_Retargeting_Havesaeson_202206;14957,08;133678;2248;55;35075,89;20.06.2022;DKK
Havehjornet_Social_Prospecting_BlackFriday_202411_kopi;29621,37;530726;7134;147;107008,99;19.11.2024;DKK
Havehjornet_Social_Retargeting_Alm_202601;17283,35;267288;2989;73;38830,82;02.01.2026;DKK
hh_dk_Social_Retargeting_Alm_202209;3397,03;21111;455;16;11195,11;11.09.2022;DKK
HAVEHJ_Social_Prospecting_Alm_202503;10326,24;160914;1435;56;29222,42;28.03.2025;DKK
HAVEHJ_Social_Prospecting_Jul_202512;14583,79;202323;2222;60;40908,93;14.12.2025;DKK
HAVEHJ_Social_Prospecting_BlackFriday_202411;6453,49;339874;6621;207;19339,13;16.11.2024;EUR
HH_Social_Prospecting_BlackFriday_202511;5931,60;241844;13316;196;18394,48;02.11.2025;EUR
Havehjornet_Social_Prospecting_Alm_202410;7382,42;116938;1090;37;18484,69;03.10.2024;DKK
HAVEHJ_Social_Retargeting_Havesaeson_202205;6292,87;48507;1260;31;14211,26;27.05.2022;DKK
hh_dk_Social_Prospecting_Alm_202501;12972,51;97362;2894;72;38166,08;09.01.2025;DKK
Havehjornet_Social_Prospecting_Alm_202308;37885,36;411671;6270;166;118288,49;23.08.2023;DKK
HAVEHJ_Social_Retargeting_Alm_202502;4568,25;68041;838;19;9441,95;17.02.2025;DKK
hh_dk_Social_Retargeting_Havesaeson_202205;482,61;43671;467;17;1359,97;30.05.2022;EUR
HAVEHJ_Social_Prospecting_Alm_202208;16167,47;265438;2778;80;54871,83;08.08.2022;DKK
HH_Social_Retargeting_Havesaeson_202204;4662,93;27591;1040;22;12706,83;10.04.2022;DKK
HH_Social_Retargeting_Alm_202303_kopi;5055,22;78890;1013;20;9485,06;20.03.2023;DKK
Havehjornet_Social_Prospecting_Alm_202209;5619,62;479602;7491;176;21660,81;02.09.2022;EUR
HAVEHJ_Social_Retargeting_Alm_202510;3561,78;60420;809;14;10005,31;23.10.2025;DKK
Havehjornet_Social_Retargeting_Jul_202212;10229,82;76919;1456;51;22286,90;13.12.2022;DKK
Havehjornet_Social_Prospecting_Jul_202312_kopi;11737,36;172366;1486;65;35224,03;14.12.2023;DKK
HH_Social_Prospecting_Havesaeson_202506;7023,52;126347;911;36;14528,04;16.06.2025;DKK
Havehjornet_Social_Retargeting_Alm_202208;19054,56;154388;3312;72;73198,47;28.08.2022;DKK
HAVEHJ_Social_Retargeting_Havesaeson_202504;12496,82;138227;3497;60;28721,85;06.04.2025;DKK
HAVEHJ_Social_Retargeting_Alm_202307;10895,61;91652;2804;41;28110,36;05.07.2023;DKK
hh_dk_Social_Retargeting_Havesaeson_202405;12022,54;89616;3509;47;24944,81;14.05.2024;DKK
HH_Social_Prospecting_Alm_202410;5048,02;191035;5079;185;16931,66;29.10.2024;EUR
HAVEHJ_Social_Prospecting_BlackFriday_202211;39350,73;197575;5793;176;181304,95;12.11.2022;DKK
Havehjornet_Social_Retargeting_Alm_202507;4067,52;37127;625;17;10231,04;30.07.2025;DKK
HAVEHJ_Social_Retargeting_Alm_202203;5600,66;50062;827;21;14418,62;30.03.2022;DKK
Havehjornet_Social_Prospecting_Alm_202501;23090,53;233232;6773;104;87719,87;08.01.2025;DKK
hh_dk_Social_Prospecting_Alm_202310;23168,76;161779;6874;110;65110,45;04.10.2023;DKK
Havehjornet_Social_Prospecting_Alm_202301;8665,41;54124;1245;37;27886,87;22.01.2023;DKK
HH_Social_Retargeting_Alm_202410;7665,06;131617;1326;33;19966,59;27.10.2024;DKK
hh_dk_Social_Retargeting_Alm_202408;2980,90;15051;792;12;7364,62;30.08.2024;DKK
HH_Social_Prospecting_Jul_202312;3307,86;32366;436;19;10388,61;21.12.2023;DKK
hh_dk_Social_Retargeting_Alm_202303;18668,76;142431;5098;68;61749,67;16.03.2023;DKK
HAVEHJ_Social_Retargeting_Alm_202307;1617,14;177499;2093;47;2637,49;12.07.2023;EUR
HAVEHJ_Social_Retargeting_Havesaeson_202205;3118,20;22120;658;11;6883,60;13.05.2022;DKK
HH_Social_Retargeting_Havesaeson_202305;3979,74;25764;738;18;14070,40;11.05.2023;DKK
HH_Social_Retargeting_Havesaeson_202404;10178,62;54147;3232;37;26630,19;28.04.2024;DKK
HH_Social_Retargeting_Alm_202208;875,41;63066;959;30;2025,80;31.08.2022;EUR
HAVEHJ_Social_Retargeting_BlackFriday_202411;2598,16;14144;792;10;6778,31;28.11.2024;DKK
HH_Social_Retargeting_Alm_202302;4472,56;51706;1218;20;8272,06;09.02.2023;DKK
HAVEHJ_Social_Retargeting_Jul_202412;15905,56;100656;3167;74;40514,10;29.12.2024;DKK
HAVEHJ_Social_Retargeting_Alm_202208;9422,98;95889;1226;39;23972,84;25.08.2022;DKK
Havehjornet_Social_Prospecting_Alm_202501;11323,49;68925;2210;61;23964,44;10.01.2025;DKK
