kampagne;omkostning;klik;visninger;konverteringer;konv_vaerdi;dato;currency
HH_Search_NonBrand_Alm_202402;4423.91;694;21452;13;9677.39;25-02-2024;DKK
hh_dk_Search_NonBrand_Havesaeson_202305_kopi;32012.90;4521;155360;125;50183.95;12-05-2023;DKK
HAVEHJ_Search_NonBrand_Alm_202301;8522.20;1977;27288;26;21501.62;14-01-2023;DKK
HH_Search_Brand_Alm_202403;955.90;850;28405;33;2248.25;22-03-2024;EUR
Havehjornet_Search_NonBrand_Alm_202308;13996.03;3391;53227;45;32570.80;07-08-2023;DKK
HH_Search_NonBrand_Alm_202302;6876.99;1016;30892;24;13280.88;05-02-2023;DKK
Havehjornet_Search_NonBrand_Jul_202512;21488.26;5306;71183;71;48390.44;31-12-2025;DKK
HAVEHJ_Search_Brand_Jul_202512;6099.05;1453;29430;26;18905.54;28-12-2025;DKK
HAVEHJ_Search_NonBrand_Havesaeson_202205;26667.55;4759;101656;82;45121.62;10-05-2022;DKK
Havehjornet_Search_Brand_Alm_202207_kopi;1544.66;173;9291;7;4729.36;22-07-2022;DKK
hh_dk_Search_Brand_Alm_202303;1440.37;1613;30385;49;3444.06;14-03-2023;EUR
Havehjornet_Search_NonBrand_BlackFriday_202311;10165.41;1154;40620;34;23253.73;03-11-2023;DKK
Havehjornet_Search_NonBrand_Havesaeson_202404;16995.37;3759;44625;60;34828.62;26-04-2024;DKK
hh_dk_Search_Brand_Jul_202312;1775.86;2891;63033;59;5660.81;13-12-2023;EUR
hh_dk_Search_Brand_Alm_202502;16893.81;2421;46969;79;53901.36;19-02-2025;DKK
hh_dk_Search_NonBrand_Alm_202401;10323.00;1496;27989;34;20313.15;09-01-2024;DKK
Havehjornet_Search_NonBrand_Havesaeson_202505;33186.05;3968;104419;104;96731.22;14-05-2025;DKK
Havehjornet_Search_NonBrand_Alm_202501;25628.16;4451;86553;94;49885.17;01-01-2025;DKK
Havehjornet_Search_NonBrand_Havesaeson_202505;26735.42;6440;90404;104;68572.81;24-05-2025;DKK
HAVEHJ_Search_NonBrand_Alm_202309;14583.61;3275;45293;45;28141.89;06-09-2023;DKK
HAVEHJ_Search_NonBrand_Havesaeson_202505_kopi;66057.93;11384;352812;235;147412.92;16-05-2025;DKK
HAVEHJ_Search_Brand_Alm_202209;3607.81;662;18471;16;9881.55;11-09-2022;DKK
HAVEHJ_Search_Brand_Havesaeson_202205;4608.99;817;14068;20;13150.24;12-05-2022;DKK
hh_dk_Search_Brand_Havesaeson_202305;16263.41;1975;73003;69;42100.64;07-05-2023;DKK
HAVEHJ_Search_NonBrand_Alm_202310;17325.40;3491;104519;57;38948.32;02-10-2023;DKK
Havehjornet_Search_Brand_Alm_202510;1027.25;237;4974;5;2588.43;29-10-2025;DKK
hh_dk_Search_Brand_Alm_202510;2962.14;404;14580;12;7260.21;09-10-2025;DKK
hh_dk_Search_Brand_Havesaeson_202204;10464.50;2544;45612;44;28669.14;25-04-2022;DKK
hh_dk_Search_Brand_Havesaeson_202306;9450.09;2297;55263;42;25007.10;16-06-2023;DKK
Havehjornet_Search_NonBrand_Alm_202502;12561.24;1797;40425;42;29085.31;17-02-2025;DKK
HH_Search_Brand_Alm_202503;9269.11;1354;25348;50;30257.15;02-03-2025;DKK
HAVEHJ_Search_NonBrand_Alm_202307;12488.75;1759;51874;43;23208.72;07-07-2023;DKK
HAVEHJ_Search_NonBrand_Alm_202208;7241.79;1045;20029;21;20029.28;27-08-2022;DKK
HH_Search_NonBrand_Alm_202408;17711.70;3313;60352;56;44005.20;03-08-2024;DKK
Havehjornet_Search_Brand_Havesaeson_202405;13851.51;3189;38396;63;46112.52;27-05-2024;DKK
HAVEHJ_Search_NonBrand_Alm_202410;21872.90;2992;82829;83;50948.36;11-10-2024;DKK
HH_Search_Brand_Alm_202403;3118.06;607;9974;15;12313.90;15-03-2024;DKK
HH_Search_Brand_Havesaeson_202204;7154.81;832;21480;38;29117.47;20-04-2022;DKK
Havehjornet_Search_NonBrand_Havesaeson_202304;22748.87;4557;78970;89;38318.76;18-04-2023;DKK
hh_dk_Search_Brand_Alm_202308;2355.78;434;6008;10;6834.43;01-08-2023;DKK
HAVEHJ_Search_Brand_Alm_202403;7349.33;1082;22161;34;27435.17;31-03-2024;DKK
HH_Search_NonBrand_Alm_202203;22591.66;3751;90524;74;44354.04;12-03-2022;DKK
hh_dk_Search_NonBrand_Havesaeson_202504;37358.65;5420;173249;141;79810.15;22-04-2025;DKK
Havehjornet_Search_NonBrand_Alm_202209_kopi;22027.13;2927;77785;79;40164.17;17-09-2022;DKK
HH_Search_NonBrand_Havesaeson_202305;2488.81;3203;49575;63;4968.96;01-05-2023;EUR
Havehjornet_Search_NonBrand_Alm_202210;14201.13;1614;78729;46;24771.45;07-10-2022;DKK
HAVEHJ_Search_NonBrand_Havesaeson_202206;34376.69;6264;157458;132;57481.51;11-06-2022;DKK
Havehjornet_Search_NonBrand_Alm_202401;10966.44;2706;39992;32;25917.86;16-01-2024;DKK
hh_dk_Search_NonBrand_Havesaeson_202305;54120.43;6567;194637;157;111924.54;15-05-2023;DKK
Havehjornet_Search_NonBrand_Alm_202410;14894.98;2366;90085;46;32145.84;09-10-2024;DKK
HAVEHJ_Search_Brand_Alm_202507;5127.80;956;15417;23;17122.92;23-07-2025;DKK
hh_dk_Search_Brand_Alm_202302;5533.90;944;30691;22;17215.50;09-02-2023;DKK
hh_dk_Search_NonBrand_Alm_202310;13716.39;2031;60651;48;34174.14;23-10-2023;DKK
HAVEHJ_Search_Brand_Alm_202508;12714.24;1749;40758;69;32231.99;27-08-2025;DKK
Havehjornet_Search_NonBrand_Jul_202312;74814.59;9477;201771;267;169360.77;01-12-2023;DKK
HAVEHJ_Search_NonBrand_Jul_202312;2757.93;604;7024;10;5340.17;07-12-2023;DKK
hh_dk_Search_NonBrand_Havesaeson_202405;34297.41;6091;179675;134;81067.40;06-05-2024;DKK
Havehjornet_Search_Brand_Jul_202312_kopi;7281.08;1045;19453;37;24663.74;15-12-2023;DKK
HAVEHJ_Search_Brand_Havesaeson_202305;6315.42;795;18730;26;18198.44;22-05-2023;DKK
hh_dk_Search_NonBrand_Alm_202308;788.88;686;16901;18;1828.29;02-08-2023;EUR
HAVEHJ_Search_Brand_Alm_202502;624.33;724;17498;20;1862.45;23-02-2025;EUR
HAVEHJ_Search_NonBrand_Havesaeson_202306_kopi;30878.04;6531;148971;103;65444.03;22-06-2023;DKK
hh_dk_Search_Brand_Alm_202510;6285.88;722;31897;27;17290.50;23-10-2025;DKK
hh_dk_Search_NonBrand_BlackFriday_202411;9885.01;1505;35310;37;19630.57;04-11-2024;DKK
HH_Search_Brand_Havesaeson_202304;711.02;169;2101;3;1906.10;14-04-2023;DKK
HAVEHJ_Search_Brand_Havesaeson_202205;12942.39;1992;34146;69;33032.40;15-05-2022;DKK
HAVEHJ_Search_Brand_Jul_202212;2563.79;458;8807;10;8497.54;28-12-2022;DKK
Havehjornet_Search_NonBrand_BlackFriday_202311;10050.57;1440;54037;36;20401.55;07-11-2023;DKK
hh_dk_Search_Brand_Havesaeson_202406;3548.10;494;14998;18;10854.43;20-06-2024;DKK
HAVEHJ_Search_Brand_Alm_202208;6958.63;1243;38135;30;17942.60;25-08-2022;DKK
Havehjornet_Search_Brand_BlackFriday_202411;5844.73;764;29099;30;16542.37;05-11-2024;DKK
Havehjornet_Search_NonBrand_Alm_202408;18937.28;3639;64485;68;39669.96;01-08-2024;DKK
hh_dk_Search_Brand_Alm_202207;3554.18;421;9494;15;11939.84;12-07-2022;DKK
HH_Search_NonBrand_Jul_202412;3047.34;4494;72206;71;6173.31;18-12-2024;EUR
hh_dk_Search_NonBrand_Alm_202509;15641.90;3711;44265;50;40973.88;07-09-2025;DKK
HAVEHJ_Search_Brand_Alm_202509_kopi;13944.25;2319;75143;63;34794.72;21-09-2025;DKK
Havehjornet_Search_NonBrand_Havesaeson_202405;84858.37;13545;332364;330;145691.73;01-05-2024;DKK
HAVEHJ_Search_NonBrand_Alm_202203;5116.33;778;17439;18;9132.85;19-03-2022;DKK
HH_Search_Brand_Jul_202212;6444.49;937;22600;29;26440.65;19-12-2022;DKK
hh_dk_Search_Brand_Havesaeson_202205;5434.84;1164;19060;28;15648.36;02-05-2022;DKK
hh_dk_Search_NonBrand_Havesaeson_202206;15368.67;3298;72377;58;28830.29;12-06-2022;DKK
hh_dk_Search_NonBrand_Alm_202407;26020.56;3579;112744;76;57843.83;09-07-2024;DKK
HAVEHJ_Search_Brand_Havesaeson_202405;10346.67;1838;37958;54;34363.23;02-05-2024;DKK
hh_dk_Search_Brand_Havesaeson_202206;4438.24;596;15215;24;16193.37;25-06-2022;DKK
HAVEHJ_Search_NonBrand_Alm_202203;941.91;1072;29110;22;1696.12;06-03-2022;EUR
hh_dk_Search_Brand_Alm_202402;14647.71;2787;92862;71;37674.54;15-02-2024;DKK
Havehjornet_Search_Brand_Alm_202309;5637.45;889;17912;25;13223.52;12-09-2023;DKK
hh_dk_Search_NonBrand_Havesaeson_202305;19105.12;4251;106421;71;44435.15;21-05-2023;DKK
hh_dk_Search_NonBrand_Havesaeson_202304_kopi;5394.57;714;18190;17;14898.94;29-04-2023;DKK
HAVEHJ_Search_NonBrand_Havesaeson_202206;19466.19;2253;82814;64;38034.62;17-06-2022;DKK
hh_dk_Search_NonBrand_Alm_202201;24409.64;5364;134545;86;52902.42;18-01-2022;DKK
hh_dk_Search_NonBrand_Alm_202508_kopi;15864.80;2069;41204;50;24464.01;12-08-2025;DKK
HAVEHJ_Search_NonBrand_Havesaeson_202405;26256.01;3392;86469;84;69001.28;25-05-2024;DKK
HH_Search_NonBrand_Alm_202407;14288.12;3514;81994;45;30877.03;30-07-2024;DKK
HAVEHJ_Search_Brand_Jul_202412;10580.61;1300;37644;46;27118.37;03-12-2024;DKK
HH_Search_NonBrand_Havesaeson_202405;9249.51;1706;50041;29;18166.38;28-05-2024;DKK
Havehjornet_Search_Brand_Alm_202310;668.62;605;22870;23;1830.46;23-10-2023;EUR
HAVEHJ_Search_NonBrand_Alm_202210;18449.89;2187;53601;72;35652.11;10-10-2022;DKK
hh_dk_Search_NonBrand_BlackFriday_202511;31022.32;4799;84611;91;74893.49;17-11-2025;DKK
HAVEHJ_Search_NonBrand_Havesaeson_202305;27476.71;3446;91136;88;49156.05;30-05-2023;DKK
HAVEHJ_Search_Brand_Alm_202401;5059.50;737;13147;27;16413.53;25-01-2024;DKK
hh_dk_Search_NonBrand_Jul_202212;16190.06;2541;53053;50;44123.13;19-12-2022;DKK
HAVEHJ_Search_Brand_Havesaeson_202505;6443.40;896;23347;29;17539.12;17-05-2025;DKK
Havehjornet_Search_NonBrand_Alm_202301;5994.72;717;35539;18;12391.99;13-01-2023;DKK
HAVEHJ_Search_Brand_BlackFriday_202411;25449.24;4024;97552;120;103859.20;23-11-2024;DKK
HH_Search_NonBrand_Jul_202312;11057.24;1528;28819;40;29749.08;22-12-2023;DKK
Havehjornet_Search_Brand_Havesaeson_202206;11252.87;1376;44331;46;41552.30;16-06-2022;DKK
Havehjornet_Search_NonBrand_Jul_202512;27184.60;3458;118958;106;53219.97;08-12-2025;DKK
Havehjornet_Search_Brand_Alm_202207;3706.74;577;10118;16;9518.98;14-07-2022;DKK
hh_dk_Search_Brand_Alm_202509;2933.17;515;11105;14;6755.55;22-09-2025;DKK
HH_Search_Brand_Alm_202303_kopi;5994.91;1138;28242;30;19977.98;18-03-2023;DKK
Havehjornet_Search_Brand_Alm_202508;3696.64;506;14400;17;9704.82;04-08-2025;DKK
HH_Search_NonBrand_Jul_202412_kopi;15947.90;1850;73279;57;35037.50;19-12-2024;DKK
Havehjornet_Search_NonBrand_Alm_202501;8725.74;1041;25422;26;15696.25;03-01-2025;DKK
hh_dk_Search_Brand_Alm_202409;791.66;671;25823;31;1868.71;24-09-2024;EUR
Havehjornet_Search_NonBrand_Havesaeson_202204;13167.94;2872;64775;49;20299.02;14-04-2022;DKK
hh_dk_Search_Brand_Alm_202509;4649.40;549;17499;23;11533.50;29-09-2025;DKK
Havehjornet_Search_NonBrand_Alm_202309;13013.50;2018;33991;50;23744.24;01-09-2023;DKK
HAVEHJ_Search_NonBrand_Alm_202203;43383.23;5961;192660;140;85715.67;11-03-2022;DKK
HAVEHJ_Search_NonBrand_Alm_202207;2218.22;1947;72569;49;5152.08;25-07-2022;EUR
Havehjornet_Search_Brand_Alm_202407;4567.98;638;12429;22;16236.45;04-07-2024;DKK
HAVEHJ_Search_Brand_Alm_202409;9421.77;1303;25239;44;31228.89;19-09-2024;DKK
hh_dk_Search_NonBrand_Alm_202309;13577.94;1858;34093;43;32808.42;04-09-2023;DKK
hh_dk_Search_NonBrand_Alm_202203;7176.84;1259;44057;23;15949.02;03-03-2022;DKK
HAVEHJ_Search_Brand_Alm_202503;5475.46;1271;20911;26;19257.91;25-03-2025;DKK
HAVEHJ_Search_Brand_Alm_202203;8907.80;1168;57455;48;31251.81;07-03-2022;DKK
Havehjornet_Search_NonBrand_Jul_202212;25009.52;3040;79455;83;58798.01;21-12-2022;DKK
HH_Search_Brand_BlackFriday_202311;8755.88;1404;30554;46;31545.03;24-11-2023;DKK
HH_Search_Brand_Alm_202408;4689.19;662;14055;24;12913.74;14-08-2024;DKK
Havehjornet_Search_NonBrand_Havesaeson_202206;26541.76;3099;67270;83;72499.18;14-06-2022;DKK
Havehjornet_Search_NonBrand_BlackFriday_202211;10412.74;1259;62266;38;25061.40;03-11-2022;DKK
hh_dk_Search_NonBrand_Alm_202509;2972.36;512;9729;9;6789.06;30-09-2025;DKK
HAVEHJ_Search_NonBrand_Alm_202308_kopi;10463.25;1628;54130;38;23275.37;09-08-2023;DKK
HH_Search_Brand_Jul_202312;6903.04;1186;29612;30;20157.89;16-12-2023;DKK
hh_dk_Search_Brand_Alm_202503_kopi;1720.09;229;4821;9;4645.11;11-03-2025;DKK
HAVEHJ_Search_NonBrand_Jul_202312;28368.61;3166;74004;107;50348.06;12-12-2023;DKK
HAVEHJ_Search_Brand_BlackFriday_202511;1919.29;1867;90458;58;5415.80;03-11-2025;EUR
HAVEHJ_Search_NonBrand_Alm_202403;10296.01;1670;26887;34;23661.55;07-03-2024;DKK
Havehjornet_Search_Brand_Jul_202212;5342.29;608;16121;28;15355.97;30-12-2022;DKK
HAVEHJ_Search_NonBrand_Alm_202509_kopi;8316.87;1125;22821;24;19695.00;12-09-2025;DKK
Havehjornet_Search_Brand_Jul_202512;19038.58;3606;55953;89;34284.41;09-12-2025;DKK
Havehjornet_Search_Brand_Alm_202302_kopi;9038.69;1203;41167;38;37808.92;11-02-2023;DKK
hh_dk_Search_NonBrand_Alm_202303;4400.17;6472;147621;125;10036.16;30-03-2023;EUR
hh_dk_Search_Brand_Havesaeson_202404;773.27;785;17806;29;2279.79;08-04-2024;EUR
Havehjornet_Search_NonBrand_Alm_202307;33317.38;4154;119663;128;76225.64;18-07-2023;DKK
Havehjornet_Search_Brand_Alm_202503;1024.64;135;6195;5;2692.58;24-03-2025;DKK
HAVEHJ_Search_NonBrand_Alm_202302;1181.20;1470;47898;29;1941.70;24-02-2023;EUR
HAVEHJ_Search_NonBrand_Alm_202303;30767.72;5386;109399;99;59491.90;16-03-2023;DKK
HAVEHJ_Search_Brand_Havesaeson_202206;10815.61;1454;39090;54;43359.11;17-06-2022;DKK
HAVEHJ_Search_NonBrand_Alm_202508;8517.07;1597;21409;33;16737.45;04-08-2025;DKK
HAVEHJ_Search_Brand_Alm_202408;7092.18;1658;35587;29;20591.68;23-08-2024;DKK
HH_Search_NonBrand_Alm_202401;1036.20;1163;20963;28;2578.46;23-01-2024;EUR
Havehjornet_Search_NonBrand_Alm_202209;12311.16;1408;55890;47;24667.05;11-09-2022;DKK
hh_dk_Search_Brand_Alm_202508_kopi;14278.86;2126;87820;67;48819.19;25-08-2025;DKK
HH_Search_NonBrand_Havesaeson_202205;25448.12;5246;71690;94;61636.23;13-05-2022;DKK
Havehjornet_Search_Brand_Havesaeson_202504;6899.91;1474;39487;34;18186.08;09-04-2025;DKK
HAVEHJ_Search_Brand_Alm_202302;3562.29;597;22419;19;12521.11;22-02-2023;DKK
hh_dk_Search_Brand_Havesaeson_202306;2761.95;316;10270;14;8804.42;25-06-2023;DKK
HAVEHJ_Search_Brand_Havesaeson_202205;5489.83;1105;22204;26;15000.63;31-05-2022;DKK
HH_Search_NonBrand_Alm_202402;9661.93;1473;32541;34;23042.01;11-02-2024;DKK
HAVEHJ_Search_Brand_Alm_202302;7746.37;1348;41142;33;20155.19;05-02-2023;DKK
hh_dk_Search_Brand_Alm_202202;6803.76;836;37179;34;18165.16;24-02-2022;DKK
Havehjornet_Search_Brand_BlackFriday_202311;9706.02;1823;42562;50;30363.10;05-11-2023;DKK
hh_dk_Search_Brand_Alm_202207;3261.15;726;13132;15;8278.39;18-07-2022;DKK
HAVEHJ_Search_Brand_Alm_202201;2904.49;438;8832;14;9633.35;03-01-2022;DKK
HH_Search_Brand_Alm_202203;935.05;162;4824;5;3432.10;25-03-2022;DKK
hh_dk_Search_Brand_Alm_202507_kopi;7226.63;1233;24427;39;22091.66;12-07-2025;DKK
hh_dk_Search_Brand_Alm_202409;8320.64;1506;49095;34;24332.63;16-09-2024;DKK
hh_dk_Search_NonBrand_Alm_202502;20103.27;2475;88337;58;34390.44;24-02-2025;DKK
Havehjornet_Search_NonBrand_BlackFriday_202211;10412.74;1259;62266;38;25061.40;03-11-2022;DKK
Havehjornet_Search_Brand_Havesaeson_202406;12203.02;2512;36163;63;36516.27;09-06-2024;DKK
hh_dk_Search_Brand_Havesaeson_202505_kopi;3101.28;352;12787;15;8821.06;05-05-2025;DKK
Havehjornet_Search_NonBrand_Havesaeson_202505;107979.10;20024;306942;322;226662.73;02-05-2025;DKK
HH_Search_NonBrand_Alm_202302;496.51;460;9389;11;1219.69;01-02-2023;EUR
hh_dk_Search_Brand_Havesaeson_202406;1324.20;1202;53428;48;4498.79;06-06-2024;EUR
HAVEHJ_Search_NonBrand_Alm_202409;4965.27;957;13629;17;10070.31;26-09-2024;DKK
Havehjornet_Search_NonBrand_Alm_202501;1390.49;1602;33509;34;3032.70;25-01-2025;EUR
HH_Search_NonBrand_Alm_202410;13269.62;2735;40290;42;39368.57;31-10-2024;DKK
HH_Search_NonBrand_Alm_202407;3658.21;3163;105059;94;7714.12;16-07-2024;EUR
HH_Search_Brand_Alm_202302;5116.54;739;15519;21;14058.76;07-02-2023;DKK
HAVEHJ_Search_NonBrand_Havesaeson_202406;34708.60;6744;123148;105;90321.69;07-06-2024;DKK
Havehjornet_Search_Brand_Havesaeson_202404;17595.49;2666;56444;71;57455.25;23-04-2024;DKK
hh_dk_Search_Brand_Jul_202412_kopi;11520.18;2420;46696;50;29943.24;15-12-2024;DKK
hh_dk_Search_NonBrand_Havesaeson_202506;14327.91;2210;65100;43;28975.77;16-06-2025;DKK
hh_dk_Search_NonBrand_Alm_202502;27177.76;5026;112873;88;58705.42;09-02-2025;DKK
HH_Search_NonBrand_Alm_202208;4475.37;603;11676;13;11673.01;05-08-2022;DKK
hh_dk_Search_NonBrand_Alm_202310;15385.70;2172;68310;60;38587.72;16-10-2023;DKK
hh_dk_Search_NonBrand_BlackFriday_202211;11141.89;2144;30200;39;20119.47;18-11-2022;DKK
HH_Search_NonBrand_Alm_202303;13669.39;1707;50504;40;31023.35;13-03-2023;DKK
HH_Search_Brand_Alm_202207;3291.32;460;8572;15;11428.53;16-07-2022;DKK
HH_Search_Brand_Jul_202512_kopi;4138.47;561;10482;22;14012.24;22-12-2025;DKK
HAVEHJ_Search_Brand_Alm_202308_kopi;5500.11;879;21290;24;14775.71;12-08-2023;DKK
hh_dk_Search_Brand_Havesaeson_202404;995.98;1398;36588;39;3454.55;18-04-2024;EUR
HAVEHJ_Search_NonBrand_Jul_202512;11731.90;1886;42991;44;25901.62;27-12-2025;DKK
hh_dk_Search_Brand_Alm_202403;2361.08;321;8973;11;7485.49;26-03-2024;DKK
HAVEHJ_Search_Brand_Alm_202410;5613.67;1045;24317;26;18343.75;23-10-2024;DKK
HH_Search_NonBrand_Havesaeson_202406;13832.77;2814;91002;44;29587.44;02-06-2024;DKK
HAVEHJ_Search_Brand_Alm_202509;6172.25;865;31347;29;12641.00;27-09-2025;DKK
Havehjornet_Search_Brand_BlackFriday_202311;10449.56;1363;67750;54;38676.50;09-11-2023;DKK
hh_dk_Search_Brand_Alm_202209;10883.52;2415;30138;49;34104.79;06-09-2022;DKK
HAVEHJ_Search_Brand_Alm_202310;7143.69;1340;17912;33;23463.13;16-10-2023;DKK
HAVEHJ_Search_Brand_Alm_202509;7706.80;1632;25207;40;25823.70;24-09-2025;DKK
HAVEHJ_Search_NonBrand_Alm_202302;23107.89;2771;117103;87;47427.52;12-02-2023;DKK
Havehjornet_Search_Brand_Alm_202402;19657.91;3193;87277;82;61449.28;24-02-2024;DKK
HAVEHJ_Search_NonBrand_BlackFriday_202411;13468.50;1546;63403;40;24123.61;06-11-2024;DKK
HH_Search_Brand_Alm_202510;4410.31;727;13806;18;11669.08;12-10-2025;DKK
HH_Search_Brand_Alm_202401;11389.85;2155;30220;54;37481.13;03-01-2024;DKK
Havehjornet_Search_Brand_BlackFriday_202411;4717.86;565;18344;23;12046.60;25-11-2024;DKK
Havehjornet_Search_Brand_Alm_202308;446.58;655;9190;16;1458.52;06-08-2023;EUR
Havehjornet_Search_Brand_Alm_202310;5431.33;1185;15636;22;19699.30;11-10-2023;DKK
HH_Search_Brand_Alm_202302_kopi;6004.12;1249;29702;27;17430.76;10-02-2023;DKK
HH_Search_Brand_Alm_202210;8269.51;1269;25352;38;28113.00;31-10-2022;DKK
HH_Search_Brand_Alm_202407;380.42;373;7194;12;1116.35;30-07-2024;EUR
HAVEHJ_Search_Brand_BlackFriday_202511;1169.05;1074;54647;44;3970.52;17-11-2025;EUR
Havehjornet_Search_NonBrand_Alm_202307;4832.64;918;18342;15;9712.85;27-07-2023;DKK
HAVEHJ_Search_NonBrand_Havesaeson_202304;10671.50;15059;229605;294;24529.17;25-04-2023;EUR
Havehjornet_Search_NonBrand_Havesaeson_202506;56100.21;7348;144077;205;121703.61;06-06-2025;DKK
hh_dk_Search_Brand_Alm_202308;2758.65;388;6954;15;7583.97;10-08-2023;DKK
HH_Search_Brand_Alm_202401;5327.71;721;16119;24;15533.28;27-01-2024;DKK
hh_dk_Search_Brand_Alm_202507;4358.02;611;17417;18;16437.56;10-07-2025;DKK
HAVEHJ_Search_Brand_Alm_202503;4913.13;1041;16988;21;14397.55;26-03-2025;DKK
Havehjornet_Search_Brand_Alm_202501;3090.05;366;9670;14;9591.65;27-01-2025;DKK
HAVEHJ_Search_NonBrand_Alm_202201;9954.33;2082;33297;33;27718.73;29-01-2022;DKK
HH_Search_NonBrand_Alm_202308;9650.29;1873;24980;31;23263.65;06-08-2023;DKK
Havehjornet_Search_NonBrand_Alm_202203;6295.15;1159;24250;20;14428.11;28-03-2022;DKK
HH_Search_Brand_Alm_202507_kopi;2458.25;306;6400;13;7052.84;30-07-2025;DKK
hh_dk_Search_NonBrand_Havesaeson_202304;23457.79;3737;86914;75;49264.68;19-04-2023;DKK
HAVEHJ_Search_Brand_Havesaeson_202304_kopi;6397.58;928;21488;27;22968.49;03-04-2023;DKK
HH_Search_Brand_Alm_202202;2730.81;365;7894;14;8577.34;17-02-2022;DKK
hh_dk_Search_NonBrand_Alm_202402;6152.16;1509;33909;18;12041.44;19-02-2024;DKK
hh_dk_Search_NonBrand_Havesaeson_202406;10848.37;1290;35191;39;21683.49;12-06-2024;DKK
hh_dk_Search_NonBrand_Alm_202508;11717.70;2727;66237;41;21038.88;23-08-2025;DKK
HH_Search_Brand_Alm_202503;4506.30;544;15385;20;12919.80;14-03-2025;DKK
HAVEHJ_Search_Brand_Alm_202410;9846.11;2380;55825;47;32820.53;10-10-2024;DKK
HAVEHJ_Search_NonBrand_Havesaeson_202506;68173.81;10421;378577;214;159908.07;07-06-2025;DKK
HH_Search_Brand_Alm_202402;11938.90;1762;38251;54;31169.92;09-02-2024;DKK
Havehjornet_Search_NonBrand_Alm_202207;20147.49;4976;59678;63;42736.43;21-07-2022;DKK
HAVEHJ_Search_NonBrand_Havesaeson_202404;32339.70;3891;81066;104;71306.87;18-04-2024;DKK
HAVEHJ_Search_NonBrand_Alm_202202;11836.79;2764;36923;44;25108.71;25-02-2022;DKK
hh_dk_Search_Brand_Alm_202410;766.95;691;16810;28;2257.63;04-10-2024;EUR
HAVEHJ_Search_NonBrand_Alm_202408;10424.36;1677;29195;32;21970.40;07-08-2024;DKK
HH_Search_Brand_Alm_202303;2618.67;310;7930;13;7861.10;21-03-2023;DKK
hh_dk_Search_NonBrand_Alm_202507;10940.26;2574;34216;32;34007.00;14-07-2025;DKK
hh_dk_Search_Brand_BlackFriday_202311;8850.04;1100;26714;40;29102.26;01-11-2023;DKK
HH_Search_NonBrand_Alm_202308;8778.74;1720;39210;30;22094.38;15-08-2023;DKK
HH_Search_Brand_Jul_202512;11754.34;1590;31543;60;31518.82;07-12-2025;DKK
HH_Search_NonBrand_Alm_202303;18784.48;3368;74430;54;43679.99;25-03-2023;DKK
HAVEHJ_Search_NonBrand_Havesaeson_202404;50110.97;5927;221166;166;144225.98;17-04-2024;DKK
HH_Search_Brand_BlackFriday_202311;10270.58;1334;56718;44;37115.37;12-11-2023;DKK
Havehjornet_Search_NonBrand_Alm_202409;8872.31;1364;44190;26;20218.19;27-09-2024;DKK
HH_Search_NonBrand_Jul_202512;909.50;1590;38143;25;2323.03;17-12-2025;EUR
Havehjornet_Search_NonBrand_Alm_202408;9740.35;1825;40126;38;23275.88;16-08-2024;DKK
HAVEHJ_Search_Brand_Alm_202310;20423.51;3177;77823;84;63453.84;27-10-2023;DKK
HAVEHJ_Search_Brand_Alm_202409;3697.16;484;11111;20;10051.97;08-09-2024;DKK
HAVEHJ_Search_NonBrand_Alm_202210;3423.47;647;9099;10;6070.49;16-10-2022;DKK
HH_Search_Brand_Havesaeson_202305;11933.09;1804;31060;58;39317.33;18-05-2023;DKK
Havehjornet_Search_Brand_Havesaeson_202206;7652.34;876;48428;33;21904.37;12-06-2022;DKK
Havehjornet_Search_Brand_Jul_202212;6833.47;1255;17478;33;19544.30;29-12-2022;DKK
HAVEHJ_Search_Brand_Havesaeson_202504;4554.74;917;14441;20;13345.80;10-04-2025;DKK
Havehjornet_Search_NonBrand_Havesaeson_202304;32502.63;6192;97499;108;46315.51;22-04-2023;DKK
HH_Search_Brand_Alm_202303;3895.18;635;22923;18;10462.83;28-03-2023;DKK
hh_dk_Search_Brand_Havesaeson_202404;3619.17;558;18123;16;10896.61;13-04-2024;DKK
HH_Search_Brand_Alm_202302_kopi;6693.07;793;18490;31;22595.50;24-02-2023;DKK
Havehjornet_Search_Brand_Jul_202512_kopi;3231.95;418;10614;14;8429.64;01-12-2025;DKK
HAVEHJ_Search_Brand_Alm_202307;7692.76;966;22114;35;22210.04;08-07-2023;DKK
Havehjornet_Search_Brand_Havesaeson_202506;13012.79;2117;64602;67;35608.23;20-06-2025;DKK
Havehjornet_Search_Brand_Havesaeson_202506;5632.36;1089;16432;31;20902.48;28-06-2025;DKK
HH_Search_NonBrand_Havesaeson_202506;42004.19;7267;158587;127;72610.00;21-06-2025;DKK
Havehjornet_Search_Brand_Alm_202308;8645.45;1091;37102;36;25428.61;30-08-2023;DKK
Havehjornet_Search_Brand_Havesaeson_202505;7056.25;915;43939;36;21822.47;30-05-2025;DKK
HAVEHJ_Search_NonBrand_Alm_202208;5284.80;794;14697;17;12937.99;28-08-2022;DKK
HAVEHJ_Search_Brand_Alm_202407;2560.56;291;8028;11;8845.77;28-07-2024;DKK
